NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,InsessionCart,InsessionView,year,month,weekday,timeOfDay,Weekend,Purchase
1,1,0,48.37,48.37,0,1,0,1,2019,11,2,5,0,0
2,1,5306,39.9,39.9,1,1,1,1,2019,11,4,6,0,0
1,1,0,126.13,126.13,0,1,0,2,2019,11,6,2,0,0
1,1,0,22.39,22.39,0,1,0,1,2019,11,7,3,0,0
1,1,0,172.44,172.44,0,1,0,1,2019,11,7,6,0,0
1,1,0,580.97,580.97,0,1,0,1,2019,11,7,4,0,0
1,1,0,12.74,12.74,0,1,0,1,2019,11,3,3,0,0
1,1,0,59.18,59.18,0,1,0,1,2019,11,4,5,0,0
1,1,0,36.04,36.04,0,1,0,1,2019,11,3,1,0,0
1,1,0,73.34,73.34,0,1,0,1,2019,11,7,2,0,0
1,1,0,123.67,123.67,0,1,0,1,2019,11,5,4,0,0
1,1,0,2151.9,2151.9,0,1,0,1,2019,11,3,3,0,0
1,1,0,17.48,17.48,0,1,0,1,2019,11,3,2,0,0
1,1,0,299.62,299.62,0,1,0,1,2019,11,7,2,0,0
1,1,0,139.26,139.26,0,1,0,1,2019,11,4,5,0,0
1,1,0,370.64,370.64,0,1,0,1,2019,11,6,3,0,0
1,1,0,144.12,144.12,0,1,0,1,2019,11,3,5,0,0
1,1,0,63.95,63.95,0,1,0,1,2019,11,3,4,0,0
1,1,0,87.26,87.26,0,1,0,1,2019,11,3,6,0,0
1,1,0,40.98,40.98,0,1,0,1,2019,11,3,5,0,0
2,1,87,53.54,53.54,0,2,0,2,2019,11,5,4,0,0
1,1,0,186.61,186.61,0,1,0,1,2019,11,2,4,0,0
1,1,0,113.77,113.77,0,1,0,1,2019,11,3,5,0,0
1,1,0,126.86,126.86,0,1,0,1,2019,11,3,6,0,0
1,1,0,256.84,256.84,0,1,0,1,2019,11,7,5,0,0
1,1,0,33.44,33.44,0,1,0,1,2019,11,6,3,0,0
1,1,0,51.46,51.46,1,0,1,1,2019,11,5,3,0,0
1,1,0,115.06,115.06,0,1,0,1,2019,11,5,6,0,0
1,1,0,39.38,39.38,0,1,0,2,2019,11,7,1,0,0
1,1,0,169.36,169.36,0,1,0,1,2019,11,6,2,0,0
1,1,0,239.13,239.13,0,1,0,1,2019,11,6,6,0,0
1,1,0,52,52,0,1,0,1,2019,11,2,7,0,0
1,1,0,250.46,250.46,0,1,0,1,2019,11,1,1,0,0
1,1,0,1090.86,1090.86,0,1,0,1,2019,11,2,2,0,0
1,1,0,84.95,84.95,0,0,0,0,2019,11,1,2,0,1
2,2,56592,225.81,225.81,0,2,0,1,2019,11,1,1,0,0
1,1,0,24.58,24.58,0,1,0,1,2019,11,3,5,0,0
1,1,0,92.15,92.15,0,1,0,1,2019,11,1,5,0,0
1,1,0,74.65,74.65,0,1,0,1,2019,11,5,1,0,0
1,1,0,19.79,19.79,0,0,0,0,2019,11,6,2,0,1
1,1,0,952.38,952.38,0,1,0,1,2019,11,6,4,0,0
1,1,0,915.08,915.08,0,1,0,1,2019,11,4,6,0,0
1,1,0,44.79,44.79,0,1,0,2,2019,11,7,1,0,0
1,1,0,58.38,58.38,0,1,0,1,2019,11,4,6,0,0
1,1,0,243.49,243.49,0,1,0,1,2019,11,5,5,0,0
1,1,0,170.12,170.12,0,1,0,1,2019,11,5,5,0,0
1,1,0,488.82,488.82,0,1,0,1,2019,11,3,6,0,0
1,1,0,306.05,306.05,0,1,0,1,2019,11,5,7,0,0
1,1,0,83.4,83.4,0,1,0,2,2019,11,7,1,0,0
1,1,0,795.9,795.9,0,1,0,1,2019,11,6,5,0,0
1,1,0,128.68,128.68,0,1,0,1,2019,11,5,1,0,0
1,1,0,285.46,285.46,0,1,0,1,2019,11,1,1,0,0
1,1,0,64.33,64.33,0,1,0,1,2019,11,1,3,0,0
1,1,0,229.91,229.91,1,0,1,0,2019,11,1,6,0,0
1,1,0,136.76,136.76,1,0,1,0,2019,11,4,6,0,0
1,1,0,110.68,110.68,0,1,0,3,2019,11,7,4,0,0
1,1,0,226.22,226.22,0,1,0,2,2019,11,5,3,0,0
1,1,0,149.3,149.3,0,1,0,1,2019,11,5,6,0,0
1,1,0,99.1,99.1,0,1,0,2,2019,11,6,2,0,0
1,1,0,14.41,14.41,0,1,0,1,2019,11,5,4,0,0
1,1,0,95.21,95.21,0,1,0,1,2019,11,1,1,0,0
1,1,0,14.13,14.13,0,1,0,1,2019,11,1,3,0,0
1,1,0,169.93,169.93,0,1,0,1,2019,11,3,5,0,0
1,1,0,460.76,460.76,0,1,0,1,2019,11,2,3,0,0
1,1,0,133.08,133.08,0,1,0,1,2019,11,2,7,0,0
1,1,0,327.16,327.16,0,1,0,1,2019,11,4,2,0,0
1,1,0,1415.66,1415.66,0,1,0,1,2019,11,5,2,0,0
1,1,0,292.48,292.48,0,1,0,1,2019,11,1,5,0,0
1,1,0,213.2,213.2,0,1,0,1,2019,11,4,1,0,0
1,1,0,305.95,305.95,0,1,0,1,2019,11,3,2,0,0
1,1,0,914,914,1,0,1,0,2019,11,4,6,0,0
1,1,0,794.57,794.57,1,0,1,0,2019,11,6,3,0,0
1,1,0,43.73,43.73,0,1,0,1,2019,11,4,5,0,0
1,1,0,99.26,99.26,0,1,0,1,2019,11,4,1,0,0
1,1,0,285.71,285.71,0,1,0,2,2019,11,6,1,0,0
1,1,0,90.07,90.07,0,1,0,1,2019,11,4,4,0,0
1,1,0,180.04,180.04,0,1,0,1,2019,11,2,5,0,0
1,1,0,915.69,915.69,0,1,0,1,2019,11,3,3,0,0
1,1,0,402.22,402.22,0,1,0,1,2019,11,2,1,0,0
1,1,0,35.39,35.39,0,1,0,1,2019,11,6,2,0,0
1,1,0,334.37,334.37,0,1,0,1,2019,11,5,3,0,0
2,1,293,205.64,205.64,0,2,0,4,2019,11,7,1,0,0
3,2,441710,264.79,246.96,2,1,1,1,2019,11,6,5,0,0
1,1,0,163.67,163.67,0,1,0,5,2019,11,7,4,0,0
2,2,38312,159.33,159.33,0,2,0,1,2019,11,6,2,0,0
1,1,0,30.86,30.86,0,1,0,1,2019,11,4,6,0,0
1,1,0,372.83,372.83,0,1,0,1,2019,11,7,5,0,0
1,1,0,63.06,63.06,0,1,0,2,2019,11,6,3,0,0
1,1,0,85.71,85.71,0,1,0,1,2019,11,7,2,0,0
1,1,0,875.16,875.16,0,1,0,1,2019,11,3,4,0,0
1,1,0,406.44,406.44,0,1,0,1,2019,11,2,2,0,0
1,1,0,167.24,167.24,0,1,0,2,2019,11,5,2,0,0
1,1,0,725.63,725.63,0,1,0,1,2019,11,6,3,0,0
1,1,0,79.53,79.53,0,1,0,1,2019,11,2,6,0,0
1,1,0,271.21,271.21,0,1,0,1,2019,11,1,3,0,0
1,1,0,179.93,179.93,0,1,0,1,2019,11,6,2,0,0
1,1,0,1518.7,1518.7,0,1,0,1,2019,11,2,5,0,0
1,1,0,705.26,705.26,0,1,0,1,2019,11,7,2,0,0
1,1,0,558.55,558.55,0,1,0,5,2019,11,6,1,0,0
1,1,0,411.57,411.57,0,1,0,1,2019,11,7,2,0,0
1,1,0,97.3,97.3,0,1,0,1,2019,11,7,3,0,0
1,1,0,243.49,243.49,0,1,0,1,2019,11,6,2,0,0
1,1,0,176.32,176.32,0,1,0,1,2019,11,3,2,0,0
1,1,0,77.2,77.2,0,1,0,1,2019,11,3,3,0,0
1,1,0,241.86,241.86,0,1,0,1,2019,11,1,1,0,0
1,1,0,643.23,643.23,0,1,0,1,2019,11,6,6,0,0
1,1,0,246.96,246.96,0,1,0,1,2019,11,1,5,0,0
1,1,0,8.28,8.28,0,1,0,1,2019,11,6,3,0,0
1,1,0,203.03,203.03,0,1,0,2,2019,11,3,2,0,0
1,1,0,82.37,82.37,0,1,0,1,2019,11,6,6,0,0
1,1,0,143.89,143.89,1,0,1,0,2019,11,6,4,0,0
1,1,0,45.28,45.28,0,1,0,2,2019,11,7,2,0,0
1,1,0,411.83,411.83,0,1,0,1,2019,11,5,5,0,0
1,1,0,165.2,165.2,0,1,0,2,2019,11,6,6,0,0
1,1,0,70.79,70.79,0,1,0,1,2019,11,6,1,0,0
1,1,0,591.75,591.75,1,0,1,0,2019,11,2,1,0,0
1,1,0,69.47,69.47,0,1,0,1,2019,11,2,3,0,0
1,1,0,154.16,154.16,0,1,0,1,2019,11,1,6,0,0
1,1,0,398.72,398.72,0,1,0,1,2019,11,3,6,0,0
1,1,0,84.92,84.92,0,1,0,1,2019,11,2,3,0,0
1,1,0,226.67,226.67,0,1,0,1,2019,11,3,3,0,0
1,1,0,31.4,31.4,0,1,0,1,2019,11,3,2,0,0
1,1,0,90.09,90.09,0,1,0,1,2019,11,7,2,0,0
1,1,0,39.64,39.64,0,1,0,1,2019,11,3,6,0,0
1,1,0,74.39,74.39,0,1,0,1,2019,11,7,1,0,0
1,1,0,218.77,218.77,0,1,0,2,2019,11,2,4,0,0
1,1,0,84.94,84.94,0,1,0,1,2019,11,6,6,0,0
1,1,0,30.89,30.89,0,1,0,1,2019,11,5,1,0,0
1,1,0,202.58,202.58,0,1,0,1,2019,11,6,5,0,0
1,1,0,100.9,100.9,0,1,0,2,2019,11,4,3,0,0
1,1,0,68.21,68.21,0,1,0,1,2019,11,4,4,0,0
1,1,0,149.04,149.04,0,1,0,1,2019,11,6,2,0,0
1,1,0,978.12,978.12,0,1,0,1,2019,11,6,2,0,0
1,1,0,40.93,40.93,0,1,0,1,2019,11,2,3,0,0
1,1,0,1029.6,1029.6,0,1,0,1,2019,11,7,7,0,0
1,1,0,63.32,63.32,0,1,0,1,2019,11,6,5,0,0
1,1,0,25.74,25.74,0,1,0,1,2019,11,7,1,0,0
1,1,0,27,27,0,1,0,1,2019,11,1,1,0,0
1,1,0,129.22,129.22,0,1,0,1,2019,11,4,1,0,0
1,1,0,136.17,136.17,0,1,0,3,2019,11,6,3,0,0
1,1,0,51.46,51.46,0,1,0,2,2019,11,4,6,0,0
1,1,0,312.9,312.9,0,1,0,1,2019,11,7,5,0,0
1,1,0,1629.13,1629.13,0,1,0,2,2019,11,2,2,0,0
1,1,0,24.45,24.45,0,1,0,1,2019,11,7,5,0,0
1,1,0,195.22,195.22,0,1,0,1,2019,11,7,4,0,0
1,1,0,64.61,64.61,0,1,0,1,2019,11,3,2,0,0
1,1,0,118.15,118.15,0,1,0,1,2019,11,6,2,0,0
1,1,0,113.77,113.77,0,1,0,1,2019,11,6,6,0,0
1,1,0,36.81,36.81,0,1,0,1,2019,11,1,2,0,0
1,1,0,1279.31,1279.31,0,1,0,1,2019,11,7,2,0,0
1,1,0,966.05,966.05,0,1,0,1,2019,11,2,5,0,0
1,1,0,82.63,82.63,0,1,0,2,2019,11,6,1,0,0
1,1,0,575.03,575.03,0,1,0,1,2019,11,1,2,0,0
1,1,0,512.24,512.24,0,1,0,2,2019,11,6,3,0,0
1,1,0,252.64,252.64,0,1,0,1,2019,11,5,3,0,0
1,1,0,39.87,39.87,0,1,0,2,2019,11,5,1,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,2,1,0,0
2,1,13,66.93,66.93,0,2,0,2,2019,11,4,6,0,0
1,1,0,1436.07,1436.07,0,1,0,1,2019,11,2,6,0,0
1,1,0,0,0,0,1,0,1,2019,11,3,4,0,0
1,1,0,131.28,131.28,0,1,0,1,2019,11,2,1,0,0
1,1,0,172.35,172.35,0,1,0,1,2019,11,2,6,0,0
1,1,0,19.31,19.31,0,1,0,1,2019,11,5,6,0,0
1,1,0,349.82,349.82,0,1,0,1,2019,11,7,5,0,0
1,1,0,771.94,771.94,0,1,0,1,2019,11,5,6,0,0
1,1,0,124.11,124.11,0,1,0,1,2019,11,6,7,0,0
1,1,0,514.53,514.53,0,1,0,1,2019,11,3,1,0,0
1,1,0,295.01,295.01,0,1,0,2,2019,11,6,6,0,0
1,1,0,229.32,229.32,0,1,0,1,2019,11,5,1,0,0
1,1,0,114.8,114.8,0,1,0,1,2019,11,7,4,0,0
1,1,0,30.76,30.76,0,1,0,1,2019,11,1,6,0,0
1,1,0,280.57,280.57,0,1,0,1,2019,11,2,3,0,0
1,1,0,547.07,547.07,0,1,0,1,2019,11,6,6,0,0
1,1,0,129.22,129.22,0,1,0,1,2019,11,6,1,0,0
1,1,0,144.12,144.12,0,1,0,1,2019,11,4,3,0,0
1,1,0,16.99,16.99,0,1,0,1,2019,11,6,6,0,0
1,1,0,147.97,147.97,0,1,0,1,2019,11,2,2,0,0
1,1,0,150.33,150.33,0,1,0,1,2019,11,5,2,0,0
1,1,0,165.07,165.07,0,1,0,1,2019,11,5,2,0,0
1,1,0,1949.47,1949.47,0,1,0,1,2019,11,5,6,0,0
1,1,0,84.92,84.92,0,1,0,1,2019,11,2,5,0,0
1,1,0,203.35,203.35,0,1,0,1,2019,11,6,6,0,0
1,1,0,77.18,77.18,0,1,0,1,2019,11,5,6,0,0
1,1,0,60.49,60.49,0,1,0,1,2019,11,7,2,0,0
1,1,0,62.81,62.81,0,1,0,1,2019,11,7,5,0,0
1,1,0,187.13,187.13,0,1,0,1,2019,11,5,6,0,0
1,1,0,150.02,150.02,0,0,0,1,2019,11,7,5,0,1
1,1,0,598.72,598.72,0,1,0,1,2019,11,1,4,0,0
1,1,0,12.74,12.74,0,1,0,1,2019,11,4,2,0,0
1,1,0,253.72,253.72,1,0,1,0,2019,11,1,2,0,0
1,1,0,308.63,308.63,0,1,0,1,2019,11,6,5,0,0
1,1,0,784.29,784.29,0,1,0,1,2019,11,3,2,0,0
2,2,612571,102.45,102.45,0,2,0,1,2019,11,4,6,0,0
1,1,0,149.9,149.9,1,0,1,1,2019,11,1,2,0,0
1,1,0,73.8,73.8,0,1,0,1,2019,11,2,1,0,0
1,1,0,411.08,411.08,0,1,0,1,2019,11,2,5,0,0
1,1,0,97.04,97.04,0,1,0,2,2019,11,6,6,0,0
1,1,0,6.44,6.44,0,1,0,2,2019,11,7,4,0,0
1,1,0,689.34,689.34,0,1,0,1,2019,11,7,2,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,1,1,0,0
1,1,0,151.95,151.95,0,1,0,1,2019,11,1,5,0,0
1,1,0,8.49,8.49,0,1,0,1,2019,11,3,2,0,0
1,1,0,370.64,370.64,0,1,0,1,2019,11,1,3,0,0
2,2,323114,416.46,398.71,0,2,0,1,2019,11,2,2,0,0
1,1,0,7.46,7.46,0,1,0,1,2019,11,5,6,0,0
1,1,0,167.06,167.06,0,1,0,1,2019,11,1,3,0,0
1,1,0,257.37,257.37,0,1,0,2,2019,11,6,6,0,0
1,1,0,185.33,185.33,0,1,0,2,2019,11,4,6,0,0
2,1,133,1013.82,1013.82,2,0,2,0,2019,11,7,4,0,0
1,1,0,120.96,120.96,0,1,0,1,2019,11,1,5,0,0
1,1,0,39.5,39.5,0,1,0,1,2019,11,6,2,0,0
1,1,0,36.01,36.01,0,1,0,1,2019,11,7,4,0,0
1,1,0,135.27,135.27,0,1,0,1,2019,11,4,5,0,0
1,1,0,42.99,42.99,0,1,0,1,2019,11,4,1,0,0
1,1,0,97.79,97.79,0,1,0,2,2019,11,6,3,0,0
1,1,0,70.98,70.98,0,1,0,1,2019,11,7,3,0,0
1,1,0,334.45,334.45,0,1,0,1,2019,11,4,5,0,0
1,1,0,82.37,82.37,0,1,0,3,2019,11,6,3,0,0
1,1,0,169.81,169.81,0,1,0,1,2019,11,5,6,0,0
1,1,0,913.99,913.99,0,1,0,1,2019,11,7,5,0,0
1,1,0,720.46,720.46,0,1,0,2,2019,11,5,3,0,0
1,1,0,574.02,574.02,0,1,0,1,2019,11,5,3,0,0
1,1,0,28.19,28.19,0,1,0,1,2019,11,5,6,0,0
1,1,0,195.35,195.35,1,0,1,0,2019,11,3,2,0,0
1,1,0,264.83,264.83,0,1,0,1,2019,11,4,5,0,0
1,1,0,124.84,124.84,0,1,0,1,2019,11,6,5,0,0
1,1,0,87.16,87.16,0,1,0,1,2019,11,6,6,0,0
1,1,0,7.7,7.7,0,1,0,1,2019,11,5,5,0,0
1,1,0,325.34,325.34,0,1,0,1,2019,11,5,2,0,0
1,1,0,2152.95,2152.95,0,1,0,1,2019,11,5,1,0,0
1,1,0,114.55,114.55,0,1,0,1,2019,11,4,2,0,0
1,1,0,89.84,89.84,0,1,0,1,2019,11,7,5,0,0
1,1,0,253.31,253.31,0,1,0,1,2019,11,5,5,0,0
1,1,0,913.79,913.79,0,1,0,1,2019,11,6,3,0,0
1,1,0,196.27,196.27,0,1,0,1,2019,11,2,2,0,0
1,1,0,593.2,593.2,0,1,0,2,2019,11,3,6,0,0
1,1,0,133.85,133.85,0,1,0,1,2019,11,6,3,0,0
1,1,0,205.93,205.93,0,1,0,1,2019,11,6,1,0,0
1,1,0,376.48,376.48,0,1,0,1,2019,11,1,4,0,0
1,1,0,30.76,30.76,0,1,0,1,2019,11,5,5,0,0
1,1,0,23.09,23.09,0,1,0,1,2019,11,5,6,0,0
1,1,0,141.57,141.57,0,1,0,1,2019,11,2,5,0,0
1,1,0,158.82,158.82,0,1,0,1,2019,11,1,5,0,0
1,1,0,131.28,131.28,0,1,0,1,2019,11,6,5,0,0
1,1,0,117,117,0,1,0,1,2019,11,6,1,0,0
1,1,0,34.72,34.72,0,1,0,2,2019,11,5,6,0,0
1,1,0,823.68,823.68,0,1,0,1,2019,11,7,5,0,0
1,1,0,291.64,291.64,0,1,0,1,2019,11,5,2,0,0
1,1,0,298.33,298.33,0,1,0,1,2019,11,6,2,0,0
1,1,0,316.87,316.87,0,1,0,1,2019,11,7,3,0,0
1,1,0,27.65,27.65,0,1,0,2,2019,11,1,3,0,0
1,1,0,329.98,329.98,0,1,0,1,2019,11,7,4,0,0
1,1,0,43.53,43.53,0,1,0,1,2019,11,7,5,0,0
1,1,0,42.99,42.99,0,1,0,3,2019,11,4,3,0,0
1,1,0,27.63,27.63,0,1,0,1,2019,11,7,7,0,0
1,1,0,351.1,351.1,0,1,0,1,2019,11,4,3,0,0
1,1,0,94.98,94.98,0,1,0,1,2019,11,2,1,0,0
1,1,0,321.73,321.73,0,1,0,1,2019,11,7,3,0,0
1,1,0,119.67,119.67,0,1,0,1,2019,11,4,3,0,0
1,1,0,150.65,150.65,0,1,0,1,2019,11,6,7,0,0
1,1,0,30.09,30.09,0,1,0,2,2019,11,6,6,0,0
1,1,0,59.18,59.18,0,1,0,1,2019,11,6,6,0,0
1,1,0,687.26,687.26,0,1,0,1,2019,11,2,1,0,0
1,1,0,411.59,411.59,0,1,0,1,2019,11,5,5,0,0
1,1,0,355.19,355.19,1,0,1,0,2019,11,5,6,0,0
1,1,0,161.14,161.14,0,1,0,1,2019,11,4,5,0,0
1,1,0,136.54,136.54,0,1,0,1,2019,11,4,5,0,0
1,1,0,115.22,115.22,0,1,0,4,2019,11,5,5,0,0
1,1,0,127.72,127.72,0,1,1,2,2019,11,6,3,0,0
1,1,0,154.19,154.19,0,1,0,1,2019,11,7,5,0,0
1,1,0,437.33,437.33,0,1,0,1,2019,11,4,1,0,0
1,1,0,654.27,654.27,0,1,0,1,2019,11,2,5,0,0
1,1,0,128.45,128.45,0,1,0,1,2019,11,1,5,0,0
1,1,0,4.92,4.92,0,1,0,2,2019,11,1,3,0,0
1,1,0,546.22,546.22,0,1,0,1,2019,11,1,6,0,0
2,2,17718,591.78,591.78,0,2,0,1,2019,11,7,3,0,0
2,1,13,60.49,60.49,1,1,1,2,2019,11,4,6,0,0
1,1,0,978.15,978.15,0,1,0,2,2019,11,6,3,0,0
1,1,0,411.57,411.57,0,1,0,3,2019,11,2,1,0,0
1,1,0,231.64,231.64,0,1,0,2,2019,11,5,3,0,0
1,1,0,643.23,643.23,0,1,0,1,2019,11,4,2,0,0
1,1,0,1775.34,1775.34,0,1,0,3,2019,11,7,3,0,0
1,1,0,90.09,90.09,0,1,0,1,2019,11,5,6,0,0
1,1,0,83.91,83.91,0,1,0,1,2019,11,2,3,0,0
1,1,0,15.19,15.19,0,1,0,2,2019,11,6,5,0,0
1,1,0,16.46,16.46,0,1,0,1,2019,11,1,4,0,0
1,1,0,334.6,334.6,0,1,0,1,2019,11,6,5,0,0
1,1,0,282.63,282.63,0,1,0,1,2019,11,6,1,0,0
1,1,0,395.35,395.35,0,1,0,1,2019,11,7,6,0,0
1,1,0,20.59,20.59,0,1,0,1,2019,11,1,3,0,0
1,1,0,256.87,256.87,0,1,0,1,2019,11,2,2,0,0
1,1,0,154.19,154.19,0,1,0,1,2019,11,7,6,0,0
1,1,0,1309.47,1309.47,0,1,0,2,2019,11,6,5,0,0
1,1,0,5.79,5.79,0,1,0,1,2019,11,3,5,0,0
1,1,0,9.52,9.52,0,1,0,1,2019,11,4,5,0,0
1,1,0,32.15,32.15,0,1,0,1,2019,11,6,5,0,0
1,1,0,38.35,38.35,0,1,0,1,2019,11,6,6,0,0
1,1,0,463.31,463.31,0,1,0,1,2019,11,7,2,0,0
1,1,0,153.16,153.16,0,1,0,2,2019,11,3,1,0,0
1,1,0,153.67,153.67,0,1,0,1,2019,11,3,6,0,0
1,1,0,46.08,46.08,0,1,0,1,2019,11,3,3,0,0
1,1,0,77.22,77.22,0,1,0,1,2019,11,7,5,0,0
1,1,0,7.36,7.36,0,1,0,2,2019,11,5,6,0,0
1,1,0,6.41,6.41,0,1,0,1,2019,11,2,1,0,0
1,1,0,38.59,38.59,0,1,0,1,2019,11,6,5,0,0
1,1,0,82.63,82.63,0,1,0,1,2019,11,2,4,0,0
1,1,0,108.11,108.11,0,1,0,1,2019,11,7,5,0,0
1,1,0,77.22,77.22,1,0,1,0,2019,11,4,3,0,0
1,1,0,35.52,35.52,0,1,0,1,2019,11,2,6,0,0
1,1,0,10.71,10.71,0,1,0,1,2019,11,4,2,0,0
1,1,0,87.78,87.78,0,1,0,1,2019,11,2,3,0,0
1,1,0,23.14,23.14,0,1,0,1,2019,11,5,2,0,0
1,1,0,131.66,131.66,1,0,1,0,2019,11,2,4,0,0
1,1,0,115.06,115.06,0,1,0,1,2019,11,2,3,0,0
1,1,0,77.22,77.22,0,1,0,1,2019,11,5,5,0,0
1,1,0,589.46,589.46,0,1,0,2,2019,11,6,3,0,0
3,2,1152304,547.12,545.14,1,2,1,1,2019,11,6,2,0,0
1,1,0,1325.39,1325.39,0,1,0,1,2019,11,5,4,0,0
1,1,0,527.54,527.54,0,1,0,1,2019,11,7,2,0,0
1,1,0,23.14,23.14,0,1,0,1,2019,11,1,2,0,0
1,1,0,39.17,39.17,0,1,0,3,2019,11,5,6,0,0
1,1,0,48.88,48.88,0,1,0,1,2019,11,1,7,0,0
1,1,0,383.28,383.28,0,1,0,2,2019,11,4,2,0,0
1,1,0,279.18,279.18,0,1,0,1,2019,11,1,6,0,0
1,1,0,308.86,308.86,1,0,1,0,2019,11,6,2,0,0
1,1,0,139.77,139.77,0,1,0,1,2019,11,5,1,0,0
1,1,0,62.81,62.81,0,1,0,1,2019,11,7,1,0,0
1,1,0,423.79,423.79,0,1,0,2,2019,11,6,5,0,0
1,1,0,720.71,720.71,0,1,0,1,2019,11,6,2,0,0
1,1,0,66.05,66.05,1,0,1,0,2019,11,6,3,0,0
1,1,0,174.36,174.36,0,1,0,1,2019,11,5,5,0,0
1,1,0,53.54,53.54,0,1,0,1,2019,11,6,3,0,0
1,1,0,216.74,216.74,0,1,0,1,2019,11,5,2,0,0
1,1,0,914.23,914.23,0,1,0,1,2019,11,3,1,0,0
1,1,0,51.48,51.48,0,0,0,0,2019,11,5,2,0,1
1,1,0,298.31,298.31,0,1,0,1,2019,11,5,2,0,0
1,1,0,48.65,48.65,0,1,0,1,2019,11,5,6,0,0
1,1,0,148.52,148.52,0,1,0,1,2019,11,1,2,0,0
1,1,0,102.96,102.96,0,1,0,1,2019,11,7,5,0,0
1,1,0,98.84,98.84,0,1,0,1,2019,11,4,6,0,0
1,1,0,67.44,67.44,0,1,0,1,2019,11,3,1,0,0
1,1,0,15.42,15.42,0,1,0,1,2019,11,6,5,0,0
1,1,0,99.1,99.1,0,1,0,1,2019,11,2,5,0,0
1,1,0,32.18,32.18,0,1,0,1,2019,11,6,5,0,0
1,1,0,615.2,615.2,0,1,0,1,2019,11,1,2,0,0
1,1,0,79.51,79.51,0,1,0,1,2019,11,2,6,0,0
1,1,0,268.96,268.96,0,1,0,1,2019,11,4,2,0,0
1,1,0,158.82,158.82,0,1,0,1,2019,11,6,6,0,0
1,1,0,56.55,56.55,0,1,0,1,2019,11,2,5,0,0
1,1,0,61.52,61.52,0,1,0,1,2019,11,7,5,0,0
1,1,0,22.32,22.32,0,1,0,1,2019,11,4,6,0,0
1,1,0,190.74,190.74,0,1,0,1,2019,11,5,1,0,0
1,1,0,3.84,3.84,0,1,0,1,2019,11,4,5,0,0
1,1,0,312.49,312.49,0,1,0,1,2019,11,1,6,0,0
1,1,0,437.33,437.33,0,1,0,1,2019,11,6,3,0,0
1,1,0,97.81,97.81,0,1,0,1,2019,11,4,2,0,0
1,1,0,41.44,41.44,1,0,1,0,2019,11,7,2,0,0
1,1,0,22.74,22.74,0,1,0,1,2019,11,4,3,0,0
1,1,0,246.94,246.94,0,1,0,1,2019,11,2,5,0,0
1,1,0,365.49,365.49,0,1,0,1,2019,11,4,3,0,0
1,1,0,24.91,24.91,0,1,0,2,2019,11,1,5,0,0
1,1,0,941.8,941.8,1,0,1,0,2019,11,6,2,0,0
1,1,0,155.22,155.22,0,1,0,1,2019,11,3,5,0,0
1,1,0,47.62,47.62,0,1,0,1,2019,11,7,2,0,0
1,1,0,64.61,64.61,0,1,0,2,2019,11,5,2,0,0
1,1,0,231.41,231.41,0,1,0,1,2019,11,6,2,0,0
1,1,0,87.49,87.49,0,1,0,1,2019,11,6,4,0,0
1,1,0,30.86,30.86,0,1,0,1,2019,11,4,1,0,0
1,1,0,19.42,19.42,0,1,0,2,2019,11,4,3,0,0
1,1,0,666.62,666.62,0,1,0,1,2019,11,7,4,0,0
1,1,0,290.09,290.09,0,1,0,1,2019,11,4,6,0,0
1,1,0,307.83,307.83,0,1,0,1,2019,11,1,2,0,0
1,1,0,669.23,669.23,0,1,0,1,2019,11,1,3,0,0
1,1,0,51.46,51.46,0,1,0,1,2019,11,3,5,0,0
1,1,0,94.95,94.95,0,1,0,1,2019,11,1,3,0,0
1,1,0,125.87,125.87,0,1,0,4,2019,11,3,1,0,0
1,1,0,255.35,255.35,0,1,0,3,2019,11,5,5,0,0
1,1,0,263.59,263.59,0,1,0,1,2019,11,3,5,0,0
1,1,0,102.45,102.45,0,1,0,1,2019,11,7,5,0,0
2,1,61,411.62,411.62,0,2,0,2,2019,11,5,5,0,0
1,1,0,135.14,135.14,0,0,0,0,2019,11,5,5,0,1
1,1,0,107.6,107.6,0,1,0,1,2019,11,5,3,0,0
1,1,0,82.29,82.29,0,1,0,1,2019,11,5,5,0,0
1,1,0,332.05,332.05,1,0,1,2,2019,11,5,3,0,0
1,1,0,73.88,73.88,0,1,0,2,2019,11,7,2,0,0
1,1,0,132.9,132.9,0,1,0,1,2019,11,7,5,0,0
1,1,0,264.84,264.84,0,1,0,1,2019,11,3,2,0,0
1,1,0,84.94,84.94,0,1,0,2,2019,11,7,2,0,0
1,1,0,914,914,0,1,0,1,2019,11,5,2,0,0
2,1,115,152.77,152.77,0,2,0,2,2019,11,3,1,0,0
1,1,0,60.23,60.23,0,1,0,1,2019,11,4,5,0,0
1,1,0,13.8,13.8,0,1,0,5,2019,11,5,6,0,0
1,1,0,946.6,946.6,0,1,0,1,2019,11,6,6,0,0
1,1,0,151.87,151.87,0,1,0,1,2019,11,4,3,0,0
1,1,0,74.52,74.52,0,1,0,1,2019,11,6,3,0,0
1,1,0,124.84,124.84,0,1,0,1,2019,11,6,7,0,0
1,1,0,615.18,615.18,0,1,0,2,2019,11,2,5,0,0
